STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/30/1999,53,",,U",68,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/31/1999,48,",,U",55,"H,,U",40,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/1/1999,47,",,U",61,"H,,U",36,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/2/1999,53,",,U",70,"H,,U",41,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/3/1999,55,",,U",71,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/4/1999,47,",,U",51,"H,,U",45,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/5/1999,48,",,U",54,"H,,U",43,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/6/1999,50,",,U",58,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/7/1999,50,",,U",57,"H,,U",41,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/8/1999,52,",,U",57,"H,,U",50,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/9/1999,49,",,U",52,"H,,U",41,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/10/1999,42,",,U",55,"H,,U",32,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/11/1999,46,",,U",60,"H,,U",35,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/12/1999,51,",,U",74,"H,,U",34,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/13/1999,56,",,U",73,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/14/1999,51,",,U",64,"H,,U",39,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/15/1999,49,",,U",60,"H,,U",41,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/16/1999,49,",,U",60,"H,,U",41,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/17/1999,51,",,U",63,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/18/1999,51,",,U",60,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/19/1999,51,",,U",61,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/20/1999,57,",,U",74,"H,,U",43,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/21/1999,51,",,U",61,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/22/1999,56,",,U",72,"H,,U",40,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/23/1999,66,",,U",78,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/24/1999,62,",,U",79,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/25/1999,51,",,U",63,"H,,U",43,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/26/1999,50,",,U",63,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/27/1999,55,",,U",70,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,2/28/1999,60,",,U",78,"H,,U",47,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/1/1999,60,",,U",74,"H,,U",49,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/2/1999,60,",,U",78,"H,,U",48,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/3/1999,54,",,U",64,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/4/1999,49,",,U",53,"H,,U",47,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/5/1999,50,",,U",62,"H,,U",39,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/6/1999,49,",,U",56,"H,,U",41,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/7/1999,47,",,U",53,"H,,U",41,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/8/1999,47,",,U",59,"H,,U",38,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/9/1999,47,",,U",56,"H,,U",40,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/10/1999,46,",,U",54,"H,,U",38,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/11/1999,44,",,U",50,"H,,U",36,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/12/1999,48,",,U",66,"H,,U",34,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/13/1999,56,",,U",72,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/14/1999,53,",,U",66,"H,,U",40,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/15/1999,43,",,U",48,"H,,U",34,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/16/1999,45,",,U",54,"H,,U",34,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/17/1999,47,",,U",58,"H,,U",40,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/18/1999,51,",,U",67,"H,,U",39,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/19/1999,55,",,U",70,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/20/1999,47,",,U",58,"H,,U",41,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/21/1999,49,",,U",64,"H,,U",37,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/22/1999,52,",,U",66,"H,,U",39,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/23/1999,50,",,U",57,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/24/1999,51,",,U",64,"H,,U",40,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/25/1999,46,",,U",53,"H,,U",43,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/26/1999,51,",,U",65,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/27/1999,53,",,U",61,"H,,U",49,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/28/1999,55,",,U",69,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/29/1999,60,",,U",77,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/30/1999,51,",,U",62,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,3/31/1999,47,",,U",52,"H,,U",43,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/1/1999,42,",,U",51,"H,,U",35,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/2/1999,45,",,U",58,"H,,U",32,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/3/1999,45,",,U",52,"H,,U",36,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/4/1999,45,",,U",60,"H,,U",33,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/5/1999,48,",,U",61,"H,,U",35,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/6/1999,44,",,U",46,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/7/1999,44,",,U",52,"H,,U",38,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/8/1999,47,",,U",55,"H,,U",39,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/9/1999,43,",,U",57,"H,,U",32,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/10/1999,51,",,U",68,"H,,U",34,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/11/1999,45,",,U",51,"H,,U",39,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/12/1999,47,",,U",52,"H,,U",43,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/13/1999,52,",,U",64,"H,,U",45,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/14/1999,64,",,U",82,"H,,U",45,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/15/1999,71,",,U",87,"H,,U",55,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/16/1999,70,",,U",87,"H,,U",52,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/17/1999,73,",,U",89,"H,,U",58,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/18/1999,72,",,U",90,"H,,U",58,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/19/1999,71,",,U",89,"H,,U",57,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/20/1999,64,",,U",76,"H,,U",50,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/21/1999,54,",,U",62,"H,,U",47,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/22/1999,51,",,U",54,"H,,U",50,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/23/1999,51,",,U",62,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/24/1999,51,",,U",54,"H,,U",48,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/25/1999,54,",,U",67,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/26/1999,56,",,U",71,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/27/1999,55,",,U",70,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/28/1999,48,",,U",55,"H,,U",41,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/29/1999,47,",,U",57,"H,,U",37,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,4/30/1999,47,",,U",55,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/1/1999,53,",,U",66,"H,,U",40,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/2/1999,53,",,U",62,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/3/1999,50,",,U",56,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/4/1999,53,",,U",61,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/5/1999,60,",,U",80,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/6/1999,66,",,U",84,"H,,U",51,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/7/1999,65,",,U",78,"H,,U",52,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/8/1999,56,",,U",66,"H,,U",48,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/9/1999,53,",,U",58,"H,,U",49,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/10/1999,56,",,U",69,"H,,U",49,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/11/1999,61,",,U",78,"H,,U",47,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/12/1999,64,",,U",78,"H,,U",51,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/13/1999,56,",,U",62,"H,,U",53,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/14/1999,58,",,U",69,"H,,U",51,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/15/1999,56,",,U",65,"H,,U",48,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/16/1999,58,",,U",73,"H,,U",48,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/17/1999,67,",,U",85,"H,,U",49,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/18/1999,65,",,U",80,"H,,U",53,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/19/1999,60,",,U",73,"H,,U",49,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/20/1999,59,",,U",69,"H,,U",51,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/21/1999,56,",,U",65,"H,,U",51,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/22/1999,53,",,U",62,"H,,U",48,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/23/1999,58,",,U",69,"H,,U",50,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/24/1999,63,",,U",73,"H,,U",51,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/25/1999,64,",,U",78,"H,,U",51,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/26/1999,65,",,U",80,"H,,U",52,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/27/1999,65,",,U",82,"H,,U",51,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/28/1999,64,",,U",79,"H,,U",52,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/29/1999,60,",,U",73,"H,,U",53,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/30/1999,59,",,U",71,"H,,U",48,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,5/31/1999,60,",,U",76,"H,,U",47,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/1/1999,60,",,U",70,"H,,U",50,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/2/1999,52,",,U",58,"H,,U",48,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/3/1999,51,",,U",59,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/4/1999,52,",,U",60,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/5/1999,57,",,U",75,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/6/1999,63,",,U",79,"H,,U",49,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/7/1999,62,",,U",75,"H,,U",50,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/8/1999,58,",,U",72,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/9/1999,58,",,U",72,"H,,U",51,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/10/1999,59,",,U",72,"H,,U",51,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/11/1999,59,",,U",76,"H,,U",47,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/12/1999,65,",,U",81,"H,,U",50,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/13/1999,71,",,U",88,"H,,U",55,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/14/1999,77,",,U",97,"H,,U",60,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/15/1999,72,",,U",88,"H,,U",59,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/16/1999,69,",,U",87,"H,,U",54,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/17/1999,67,",,U",84,"H,,U",52,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/18/1999,71,",,U",87,"H,,U",55,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/19/1999,70,",,U",88,"H,,U",54,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/20/1999,67,",,U",84,"H,,U",55,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/21/1999,64,",,U",77,"H,,U",53,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/22/1999,65,",,U",83,"H,,U",50,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/23/1999,70,",,U",86,"H,,U",55,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/24/1999,72,",,U",88,"H,,U",57,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/25/1999,69,",,U",84,"H,,U",55,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/26/1999,67,",,U",83,"H,,U",55,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/27/1999,67,",,U",85,"H,,U",51,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/28/1999,70,",,U",86,"H,,U",56,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/29/1999,73,",,U",91,"H,,U",57,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,6/30/1999,72,",,U",87,"H,,U",57,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/1/1999,70,",,U",85,"H,,U",58,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/2/1999,65,",,U",79,"H,,U",53,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/3/1999,64,",,U",75,"H,,U",55,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/4/1999,67,",,U",83,"H,,U",54,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/5/1999,74,",,U",92,"H,,U",57,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/6/1999,74,",,U",92,"H,,U",61,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/7/1999,74,",,U",87,"H,,U",60,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/8/1999,72,",,U",77,"H,,U",68,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/9/1999,76,",,U",88,"H,,U",66,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/10/1999,77,",,U",91,"H,,U",63,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/11/1999,82,",,U",99,"H,,U",69,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/12/1999,85,",,U",100,"H,,U",73,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/13/1999,82,",,U",95,"H,,U",71,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/14/1999,77,",,U",89,"H,,U",66,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/15/1999,72,",,U",85,"H,,U",60,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/16/1999,71,",,U",85,"H,,U",59,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/17/1999,73,",,U",88,"H,,U",60,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/18/1999,71,",,U",86,"H,,U",58,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/19/1999,71,",,U",87,"H,,U",55,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/20/1999,51,",,U",69,"H,,U",-32,"H,G,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/22/1999,71,",,U",88,"H,,U",64,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/23/1999,71,",,U",86,"H,,U",60,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/24/1999,71,",,U",86,"H,,U",59,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/25/1999,71,",,U",87,"H,,U",59,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/26/1999,67,",,U",82,"H,,U",54,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/27/1999,62,",,U",77,"H,,U",50,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/28/1999,58,",,U",70,"H,,U",49,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/29/1999,63,",,U",82,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/30/1999,70,",,U",88,"H,,U",55,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/31/1999,70,",,U",89,"H,,U",54,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/1/1999,70,",,U",87,"H,,U",59,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/2/1999,67,",,U",83,"H,,U",56,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/3/1999,63,",,U",79,"H,,U",51,"H,,U"
